timestamp,open,high,low,close
2026-08-17 07:00:00+09:00,215.709,215.769,215.682,215.746
2026-08-17 07:05:00+09:00,215.746,215.747,215.727,215.732
2026-08-17 07:10:00+09:00,215.732,215.77,215.729,215.761
2026-08-17 07:15:00+09:00,215.761,215.788,215.761,215.77
2026-08-17 07:20:00+09:00,215.77,215.771,215.717,215.735
2026-08-17 07:25:00+09:00,215.735,215.749,215.73,215.741
2026-08-17 07:30:00+09:00,215.741,215.754,215.709,215.726
2026-08-17 07:35:00+09:00,215.726,215.734,215.666,215.689
2026-08-17 07:40:00+09:00,215.689,215.724,215.688,215.717
2026-08-17 07:45:00+09:00,215.717,215.717,215.682,215.688
2026-08-17 07:50:00+09:00,215.688,215.694,215.671,215.684
2026-08-17 07:55:00+09:00,215.684,215.714,215.615,215.615
2026-08-17 08:00:00+09:00,215.615,215.615,215.566,215.587
2026-08-17 08:05:00+09:00,215.587,215.626,215.584,215.617
2026-08-17 08:10:00+09:00,215.617,215.658,215.613,215.649
2026-08-17 08:15:00+09:00,215.649,215.688,215.644,215.685
2026-08-17 08:20:00+09:00,215.685,215.69,215.663,215.68
2026-08-17 08:25:00+09:00,215.68,215.68,215.66,215.661
2026-08-17 08:30:00+09:00,215.661,215.676,215.657,215.66
2026-08-17 08:35:00+09:00,215.66,215.665,215.646,215.663
2026-08-17 08:40:00+09:00,215.663,215.663,215.62,215.638
2026-08-17 08:45:00+09:00,215.638,215.683,215.638,215.679
2026-08-17 08:50:00+09:00,215.679,215.739,215.679,215.727
2026-08-17 08:55:00+09:00,215.727,215.73,215.711,215.718
2026-08-17 09:00:00+09:00,215.718,215.764,215.66,215.697
2026-08-17 09:05:00+09:00,215.697,215.712,215.675,215.692
2026-08-17 09:10:00+09:00,215.692,215.693,215.652,215.686
2026-08-17 09:15:00+09:00,215.686,215.686,215.639,215.647
2026-08-17 09:20:00+09:00,215.647,215.647,215.565,215.583
2026-08-17 09:25:00+09:00,215.583,215.631,215.554,215.626
2026-08-17 09:30:00+09:00,215.627,215.631,215.589,215.607
2026-08-17 09:35:00+09:00,215.607,215.612,215.584,215.589
2026-08-17 09:40:00+09:00,215.589,215.611,215.575,215.61
2026-08-17 09:45:00+09:00,215.609,215.621,215.605,215.611
2026-08-17 09:50:00+09:00,215.611,215.646,215.547,215.59
2026-08-17 09:55:00+09:00,215.591,215.594,215.536,215.56
2026-08-17 10:00:00+09:00,215.559,215.607,215.53,215.588
2026-08-17 10:05:00+09:00,215.588,215.594,215.551,215.583
2026-08-17 10:10:00+09:00,215.584,215.585,215.544,215.558
2026-08-17 10:15:00+09:00,215.558,215.569,215.536,215.557
2026-08-17 10:20:00+09:00,215.557,215.598,215.556,215.565
2026-08-17 10:25:00+09:00,215.565,215.59,215.56,215.56
2026-08-17 10:30:00+09:00,215.56,215.588,215.547,215.582
2026-08-17 10:35:00+09:00,215.582,215.595,215.576,215.594
2026-08-17 10:40:00+09:00,215.594,215.644,215.588,215.64
2026-08-17 10:45:00+09:00,215.639,215.655,215.608,215.615
2026-08-17 10:50:00+09:00,215.615,215.636,215.611,215.627
2026-08-17 10:55:00+09:00,215.627,215.631,215.611,215.617
2026-08-17 11:00:00+09:00,215.616,215.625,215.602,215.604
2026-08-17 11:05:00+09:00,215.604,215.607,215.582,215.586
2026-08-17 11:10:00+09:00,215.586,215.587,215.551,215.557
2026-08-17 11:15:00+09:00,215.557,215.561,215.473,215.485
2026-08-17 11:20:00+09:00,215.485,215.541,215.481,215.529
2026-08-17 11:25:00+09:00,215.529,215.541,215.499,215.531
2026-08-17 11:30:00+09:00,215.531,215.562,215.494,215.494
2026-08-17 11:35:00+09:00,215.495,215.527,215.48,215.521
2026-08-17 11:40:00+09:00,215.521,215.543,215.515,215.522
2026-08-17 11:45:00+09:00,215.523,215.53,215.512,215.524
2026-08-17 11:50:00+09:00,215.524,215.529,215.497,215.512
2026-08-17 11:55:00+09:00,215.512,215.512,215.495,215.504
2026-08-17 12:00:00+09:00,215.504,215.561,215.504,215.527
2026-08-17 12:05:00+09:00,215.527,215.545,215.516,215.529
2026-08-17 12:10:00+09:00,215.529,215.551,215.524,215.549
2026-08-17 12:15:00+09:00,215.549,215.553,215.542,215.553
2026-08-17 12:20:00+09:00,215.553,215.555,215.536,215.536
2026-08-17 12:25:00+09:00,215.536,215.568,215.535,215.562
2026-08-17 12:30:00+09:00,215.562,215.58,215.556,215.571
2026-08-17 12:35:00+09:00,215.571,215.596,215.571,215.591
2026-08-17 12:40:00+09:00,215.591,215.601,215.583,215.601
2026-08-17 12:45:00+09:00,215.601,215.621,215.601,215.614
2026-08-17 12:50:00+09:00,215.614,215.631,215.602,215.624
2026-08-17 12:55:00+09:00,215.624,215.624,215.588,215.609
2026-08-17 13:00:00+09:00,215.609,215.618,215.59,215.591
2026-08-17 13:05:00+09:00,215.591,215.627,215.59,215.615
2026-08-17 13:10:00+09:00,215.614,215.637,215.611,215.634
2026-08-17 13:15:00+09:00,215.634,215.64,215.616,215.64
2026-08-17 13:20:00+09:00,215.64,215.665,215.638,215.664
2026-08-17 13:25:00+09:00,215.663,215.674,215.646,215.662
2026-08-17 13:30:00+09:00,215.662,215.675,215.647,215.647
2026-08-17 13:35:00+09:00,215.647,215.648,215.59,215.598
2026-08-17 13:40:00+09:00,215.598,215.619,215.597,215.611
2026-08-17 13:45:00+09:00,215.611,215.62,215.595,215.618
2026-08-17 13:50:00+09:00,215.618,215.621,215.592,215.609
2026-08-17 13:55:00+09:00,215.609,215.642,215.606,215.633
2026-08-17 14:00:00+09:00,215.633,215.64,215.619,215.626
2026-08-17 14:05:00+09:00,215.626,215.626,215.608,215.618
2026-08-17 14:10:00+09:00,215.618,215.623,215.606,215.614
2026-08-17 14:15:00+09:00,215.614,215.616,215.581,215.587
2026-08-17 14:20:00+09:00,215.587,215.602,215.567,215.586
2026-08-17 14:25:00+09:00,215.586,215.602,215.555,215.583
2026-08-17 14:30:00+09:00,215.583,215.61,215.581,215.59
2026-08-17 14:35:00+09:00,215.59,215.603,215.556,215.569
2026-08-17 14:40:00+09:00,215.569,215.569,215.49,215.541
